,title,vector,cluster
1726,kirschner,"[ 1.6094e-01 -6.4581e-01 -4.7009e-01 -2.3701e-01 -3.2317e-01 -2.9133e-01
  1.2293e-01  3.3484e-01  2.0382e-01 -2.4448e-01  2.1549e-01  1.4947e-01
  3.4886e-02  3.1933e-01  5.4554e-02  2.4208e-01  7.5622e-02  6.7714e-03
  3.8491e-01 -1.0858e-01 -2.7214e-01  7.1198e-02  5.4284e-01 -7.7435e-03
  3.9555e-01  1.5470e-02  8.1829e-01 -1.9403e-01  1.3777e-01  1.1549e-01
 -1.1575e-01  8.6236e-02 -1.6291e-02  2.3729e-01 -4.3669e-01  1.4518e-01
  4.8041e-01  4.2654e-02  2.7739e-01 -1.3459e-01  2.2630e-01  6.6010e-01
 -3.6530e-01  1.9481e-01 -8.5527e-01  4.8426e-02 -1.1301e-01 -9.9668e-03
 -8.2559e-02  1.1835e-01  1.2966e-01 -1.0344e+00 -2.0236e-01 -4.4054e-01
  2.3981e-01  6.8255e-01  1.6618e-01  1.2593e-01 -4.3739e-01 -8.0906e-02
  5.4972e-01  1.6016e-03  4.6063e-01 -2.8070e-02 -3.6730e-01 -3.9977e-01
  3.9764e-01  3.7060e-01  1.2415e-01  8.7407e-04  1.9158e-01  4.7026e-01
  3.7127e-02  2.4112e-01  4.4080e-01 -1.0581e-02  4.2036e-01  4.3189e-02
 -2.0507e-01  1.1749e-01  1.6316e-02  2.2054e-01 -2.4294e-01 -1.4294e-02
  2.2360e-01  5.3789e-02  4.6177e-01  4.2844e-01 -3.7520e-01 -1.3140e-01
  5.1432e-02 -3.0598e-01 -1.4585e-02  1.0774e-01  1.0959e-01 -1.9761e-01
  3.0546e-01 -2.5081e-01 -4.6158e-01  3.1046e-01]",3
1727,fermentation,"[-0.77972   0.26381  -0.34394  -0.039454 -0.69567  -0.53606   0.3688
  0.53691   0.27925  -0.030023 -0.76771  -0.50406  -0.41118   0.35184
 -0.040726  0.12876  -0.50871   0.41274   0.53577  -0.3659   -0.73658
 -0.61895  -0.15837  -0.029567  0.46644   0.17549  -0.066906 -0.23007
  0.17626  -0.18249  -0.90211  -0.045569 -0.30083  -1.2393    0.40925
  0.19019   0.27182  -0.68601   0.38078  -0.26263  -0.32729   0.006327
 -0.86174   0.17755   0.77087   0.054444 -0.7725   -0.57846  -0.030807
 -0.26464   0.42708  -0.35037  -0.74237  -0.065292  0.30514  -0.50927
 -1.149     0.075348 -0.27584   0.26696   0.20549  -0.086561  0.63458
  0.85315  -0.010655  0.50741   0.70773  -1.3594   -0.45178  -0.73196
 -0.13287   0.38405   1.0781    0.64025  -0.76233   0.16763  -0.62896
 -1.0537   -0.53026  -0.1742   -0.21407   0.35224  -1.4636    1.9387
 -0.091554  1.0416    0.99265  -0.63087  -0.20886  -0.43148  -0.68441
 -0.31382  -0.83366   0.75418  -0.20161  -0.51178   0.20659  -0.92443
  0.40555   0.17448 ]",7
1728,scherrer,"[-0.23572   -0.11633   -0.29283    0.084345  -0.06975    0.19451
  0.43428    0.15211   -0.21469    0.059994  -0.52599   -0.21379
 -0.49192    0.024268   0.13431    0.4573    -0.36854    0.0083121
 -0.10594   -0.67614   -1.4127     0.7969    -0.090409  -0.27772
  0.31807   -0.48551    0.12676   -0.40426    0.019927  -0.6507
 -0.16812   -0.20914    0.045406   0.2886    -0.18769   -0.068821
  0.73655    0.26673    0.21863   -0.28549   -0.32656    0.1254
 -0.51462    0.40352   -0.36914   -0.36346    0.061986   0.14766
  0.24993   -0.19023   -0.38369   -0.55992   -0.23575   -0.48215
 -0.35808   -0.22596    0.20834    1.4337    -1.2505     0.059411
  0.74076   -0.4101     0.32445    0.20681   -0.48866   -0.24581
 -0.095722   0.31265   -0.15784   -0.10849   -0.021631  -0.24591
 -0.46802    0.12578    0.74901   -0.39505    0.19621   -0.28008
 -0.72851    0.46326    0.31204    0.046186  -0.27735    0.044861
  0.70481    0.066757   0.3701    -0.06077   -0.53969    0.28619
 -0.50061    0.18953    0.65785   -0.094181   0.27497   -0.098459
  0.29505    0.33607   -0.74459   -0.16873  ]",3
1729,credo,"[ 1.7565e-02  2.0336e-01  4.6456e-04 -2.5130e-01  6.3521e-02  6.0259e-01
 -1.0945e-01 -1.6742e-01 -2.3983e-01  5.7423e-01 -2.3945e-01  4.9616e-01
  1.5507e-01 -5.0341e-01 -4.7718e-01  7.2039e-02 -8.5619e-02  4.4587e-01
  3.1845e-01  3.7991e-01  8.1408e-02  3.9763e-01 -8.2356e-02  1.3028e-01
 -8.1512e-02  2.8089e-01 -6.5734e-02 -1.5816e-01 -1.4661e-01 -3.6436e-01
 -1.2669e-02  1.7791e-01 -5.5729e-02  4.0203e-01 -3.0034e-01  3.4484e-01
  2.2439e-01 -1.1354e-01  1.4133e-01 -6.5495e-01  3.9129e-01  3.8423e-01
  3.2746e-01  3.5747e-01 -6.1712e-01 -3.4731e-01  1.8524e-01  3.4335e-02
 -3.5672e-01  6.3434e-02 -3.5949e-01  2.8505e-01  3.2871e-01  6.6565e-02
 -2.1321e-01  1.0609e-01  4.8093e-01  3.9909e-01 -2.0456e-01  1.5333e-01
  6.6082e-02 -4.7162e-01  4.9707e-02 -2.4655e-01  6.0000e-02 -5.1378e-02
 -6.1246e-02 -5.9046e-01  1.1099e-01  7.2949e-02  1.3961e-01  2.8063e-01
 -1.6844e-01 -4.4971e-01 -4.7388e-02 -3.7481e-01  1.8681e-01  1.6333e-01
 -2.1630e-01 -4.3978e-01 -4.5148e-01 -5.5326e-01 -1.5769e-01  2.5316e-01
 -3.6906e-01  3.0996e-01  3.4217e-02 -4.4756e-01 -5.4620e-02 -1.0109e-01
  2.0549e-02  5.3182e-01  6.3926e-01  2.8677e-01  6.7549e-01 -6.7682e-01
  2.2411e-01 -7.6809e-01 -4.1513e-01  1.1330e+00]",7
1730,rammstein,"[-0.22663   -0.21166   -0.31574   -0.19192    0.1197    -0.087895
 -0.13955   -0.073893   0.36677    0.38806   -0.011925  -0.27629
 -0.13693    0.06647    0.004156   0.12458    0.59446   -0.34924
  0.61298    0.10539    0.62023   -0.31237   -0.42858    0.325
 -0.040417  -0.45519    0.14692    0.33768    0.87613    0.056732
 -0.16468    0.1802    -0.50999    0.14782    0.35998   -0.35362
  0.8932    -0.24111    0.10118   -0.67789   -0.16222    0.50927
 -0.08331    1.2571    -0.29211   -0.09619    0.2034    -0.35592
  0.27564   -0.569      0.12744    0.060489  -0.18486   -0.27915
 -0.53962    0.52464    0.31251    0.43088   -0.4428     0.7165
  0.55575    0.11259   -0.10767    0.074093  -0.029529   0.17436
 -0.039368   0.15502    0.48974   -0.7409     0.0079507 -0.31742
 -0.43907    0.32724   -0.31529    0.59197    0.82055   -0.33376
  1.0355    -0.17494   -0.26747    0.062305   0.10978    0.67753
 -0.18882   -0.185      0.30324   -0.011881  -0.2637     1.0209
 -0.038934  -0.14488    0.22414    0.34995    0.61393   -0.62951
 -0.16721    0.63176   -0.16049    0.026434 ]",3
1731,frankenstein,"[-0.13785    0.072389   0.90389    0.012135  -0.17811   -0.35366
  0.3012    -0.27568   -0.33415   -0.41785   -0.3283     0.22335
 -0.65829    0.8888     0.66849    0.74048    1.0287     1.1305
  0.035896   0.29399   -0.0075805 -1.167      0.58809    0.052962
  0.18453    0.59623   -0.96576   -0.15175   -0.67674   -0.090615
  0.36222   -0.41953    0.27306   -0.51865   -0.36178    0.39288
  0.31614   -0.43462    0.45919   -0.47426   -0.12483    0.69546
 -0.75775   -0.037995   0.55277    0.17102   -0.63444   -0.18933
  0.096711   0.94356   -0.20898   -1.0503     0.72615    0.56251
 -0.39873   -0.61287    0.13028    0.94698   -1.1928    -0.35021
  0.9307     1.0714    -0.99572    0.085627   0.59795    0.17027
  0.20212    0.5857    -0.013228   0.091273   0.4917    -0.50855
 -0.42626    0.158     -0.15166   -0.03317   -0.32301   -0.015549
 -0.001965  -0.1022    -0.50445    0.23083   -0.089385   0.69701
 -0.95724   -0.071058  -0.66572   -0.50703   -0.50811   -0.12797
  1.0429    -0.10783    0.59699    0.64806   -0.019869  -0.9775
  0.25102   -0.41033    0.31175   -0.65772  ]",3
1732,block,"[ 0.35901    0.019648  -0.54488   -0.01984    0.045876   0.34316
 -0.68479    0.51846    0.28244    0.20759    0.61344   -0.16105
 -0.43311   -0.23849   -0.3557     0.49617    0.02468    0.14294
 -0.32675    0.018687   0.14556    0.19605    0.46855   -0.17969
  0.60353   -0.10488   -0.02823    0.068039  -0.037172   0.33858
  0.57217    0.77929    0.49072    0.10646    0.56652   -0.18831
  0.51482   -0.85103    0.37901    0.78006   -0.2401    -0.64208
 -0.26804   -0.11428    0.10379    0.2626    -0.39712    0.071409
 -0.17557    0.21053    0.077563   0.32464   -0.019332   0.73397
 -0.24317   -2.1946    -0.39842   -0.43848    1.8412    -0.11814
 -0.35072   -0.036926   0.22049    0.59223    1.0676     0.21873
  0.4569     0.33814   -0.41755   -0.67498    0.11064   -0.24805
 -0.043363  -0.39579    0.28289   -0.16008   -0.26205    0.54224
 -0.14122    0.16653   -0.0085441 -0.56169   -0.57374   -0.38417
 -0.91638    0.33195    0.60858   -0.49572    0.4016    -0.065407
 -0.035616  -0.38261   -0.29206    0.25501   -0.34718   -0.19115
  0.38063    0.13439    1.0224     0.13633  ]",2
1733,pitch,"[-3.2843e-01  4.1796e-01  3.9754e-01  2.5849e-01 -1.2771e+00  4.1653e-01
 -1.1018e-01 -2.6248e-01 -1.1087e+00  1.3721e-01  6.9187e-02 -5.5486e-01
  4.1812e-02 -7.8367e-02  6.5741e-01 -6.1925e-02 -1.8477e-01  8.1121e-01
  4.3231e-01 -2.3333e-01  2.1594e-01  8.2420e-02  3.4482e-01 -3.8553e-02
  7.3837e-01  2.4254e-01 -6.1470e-01  3.4010e-01  1.3498e-01  3.2903e-01
 -3.3402e-01  5.6842e-01  6.6799e-01  2.6902e-01  1.8182e-01  3.4917e-01
 -6.7826e-01  3.6106e-01  9.9060e-03  2.4329e-01  2.4758e-01 -8.3783e-02
 -1.5884e-01 -3.6107e-01 -2.6193e-01 -4.8374e-01  3.8448e-01 -6.4813e-01
  2.7948e-01 -5.8512e-01 -2.6265e-01  1.7615e-01 -5.3496e-04  5.3546e-01
  7.3081e-02 -1.9178e+00 -3.9395e-01  3.9187e-01  1.2783e+00  1.2211e+00
 -3.6053e-01  4.9690e-01 -5.6022e-01  9.6835e-02  3.0855e-02 -4.0429e-01
  3.2796e-01 -5.1419e-01 -6.9585e-01 -4.6335e-01 -6.1139e-01  1.1514e-01
 -1.4070e-01 -1.3735e+00  8.4242e-01  2.5588e-01 -4.6579e-01 -2.9667e-01
  4.8977e-01  9.0466e-01 -1.6452e-01  1.9803e-01 -1.0653e+00 -7.2275e-01
 -8.4121e-01  9.8467e-03  2.9843e-01  9.9755e-02 -2.3446e-01  3.2176e-02
 -3.4352e-01 -5.7863e-01 -6.4442e-01 -1.7429e-01  5.2855e-01  1.3567e-01
 -1.1764e-01  6.0324e-01  5.2900e-01 -6.8557e-02]",15
1734,hofheim,"[ 0.13434   -0.10231   -0.18189    0.38198   -0.084984  -0.0898
 -0.13533   -0.072404   0.16402   -0.38567    0.15516    0.11114
 -0.14529    0.14599   -0.16617   -0.21391   -0.35189    0.0055137
  0.36613    0.053012  -0.27983    0.023154  -0.13987   -0.079089
 -0.32227   -0.32149    0.4592     0.32649    0.091145   0.17272
  0.20745   -0.094781   0.24628   -0.23105    0.029485  -0.12389
  0.21311   -0.41326    0.28716   -0.18188    0.53204   -0.095675
 -0.38461    0.25544   -0.62092   -0.37578    0.38037    0.18469
  0.11762    0.20127   -0.28034    0.12829   -0.11432   -0.46165
 -0.10502    0.45818   -0.065305   0.27668   -0.73225   -0.55812
 -0.075307   0.075333  -0.043037  -0.46391   -0.2912     0.32475
 -0.4226    -0.36371   -0.25112    0.13683   -0.13868   -0.16751
  0.30335    0.35871   -0.092657  -0.063859   0.69205   -0.091065
  0.40981   -0.022807  -0.60415   -0.14912   -0.049511   0.11619
  0.53227    0.18638   -0.37282   -0.13698   -0.39118    0.19754
  0.44575    0.43948    0.12632    0.19356    0.28713    0.31458
  0.30438    0.26386   -0.16283    0.034013 ]",12
1735,straße,"[ 0.31732  -0.83016   0.010341  0.19594  -0.25354   0.15759  -0.53107
  0.34371   0.014421  0.18572   0.80591   0.55247  -0.40608   0.13064
  0.80066   0.096075  0.60091   0.15134  -0.73429  -0.81708   0.47731
  0.60703  -0.62107   0.094028  0.4845   -0.4943    0.58205   0.35927
  0.48752   1.1057   -0.56224   0.51921   0.60372   0.53927   0.12553
  0.39323   0.93156  -1.498     0.22224  -0.017853  0.91017   0.61673
 -0.60135   0.59317   0.20049  -0.28992   0.0683   -0.084786 -0.75804
  0.60688  -0.052813  0.35938  -0.41569  -0.2598   -1.0366   -0.043602
 -0.31917  -0.12245  -0.94416  -0.43477   0.18411  -0.22704  -0.23048
 -0.30075   0.33585   0.59464   0.23217  -0.35732  -0.27192   0.14977
 -0.24328  -0.20976   0.79408   0.023341  0.58613  -0.89482   0.88613
  0.86955   0.17319  -0.76583   0.096802  0.37606  -0.25258  -0.22683
  0.91915  -0.2133   -1.2125    0.086612 -0.31911   0.34637  -0.44279
 -0.11208  -0.08645   0.5286   -0.12135  -0.20376   0.86813  -0.29185
  0.011058  0.89398 ]",1
1736,resettlement,"[ 0.16293    0.79821   -0.38284   -0.30008   -0.35214   -0.72591
 -0.26312    0.85953    1.0376     0.23756   -0.098706   0.91874
  0.0073013 -0.43289    0.74534   -0.55714    0.31599   -0.2713
 -0.48116    0.19614   -0.67868    0.64411   -0.19942    0.3693
 -0.6125    -0.51907    0.28579    0.53581   -0.7899    -0.38113
 -0.84377   -0.41703    0.5808     0.20429   -0.17243    0.062854
 -0.08685    0.34646   -0.69551   -0.65885   -0.83906    0.3051
  0.079449   0.32396    0.7587    -0.21447   -0.16654    0.22376
 -0.19736    0.43581   -0.31341   -0.12758   -0.050484   0.66509
  0.29082    0.50674    0.18174   -0.57531    1.2491    -0.38468
 -0.24392   -0.26747    0.86795   -0.32842    1.5234    -0.033881
 -0.53466    0.67192    0.4772    -0.14805   -0.46434   -0.35984
 -1.0063    -0.40795    0.76333    0.4857    -1.016      1.2785
 -0.22959    0.138      0.36508    1.1157     0.23203    0.61081
 -0.47289    1.0915     0.40938   -0.50613   -0.097051  -0.63376
 -0.18811   -0.53217   -0.016891  -0.086648   0.29476   -0.4466
  0.2889     1.0723     0.079769  -0.23426  ]",2
1737,bratwurst,"[-0.30222   0.89923   0.14751  -0.39445  -0.098784  0.24509   0.41657
 -0.4371    0.057281  0.22364  -0.43117   0.15316   0.10277  -0.12565
  0.053375  0.36236   0.18425  -0.40899  -0.38856  -0.27402  -0.23667
  0.47374  -0.31752  -0.31445  -0.36381   0.1843   -0.084961  0.42809
 -0.19318  -0.078791 -0.74515  -0.058132  0.49874  -0.20709   0.17458
  0.7066    0.27821  -0.90442   0.099826  0.56959   0.86418  -0.31216
 -0.29521  -0.61852   0.13129  -0.48714  -0.025384 -0.45058  -0.060416
 -0.41732  -0.038291 -0.082607 -0.26509  -0.15911  -0.857     0.68623
  0.41508   0.64899  -0.70656  -0.59351   0.45704   0.29209   0.19685
  0.30513  -0.19375   0.59575   0.073875 -0.32384   0.1029   -0.17305
 -0.46821  -0.46878   0.77044   0.48212  -0.56421   0.74106  -0.19426
 -0.16793   0.20383   0.21631  -0.020904 -0.28428   0.45058   1.1619
  0.17758  -0.69588  -0.28382   0.35091   0.31076   0.10048   0.4377
 -0.46979   0.37742   0.18086   0.19152  -0.35279   0.31666   0.1939
  0.71963   0.46082 ]",7
1738,dienst,"[ 2.5083e-01 -2.8851e-01 -6.7332e-02  9.0790e-02 -7.5075e-01  4.4250e-01
  9.8632e-02  5.3372e-01  5.7152e-01 -9.9306e-02  2.0961e-01  4.8131e-01
  1.0668e-03  2.1598e-02 -1.0308e-01  7.2142e-01 -7.0944e-01 -3.0872e-02
 -7.8195e-01  7.8623e-01 -5.7756e-01  5.2872e-01  2.3316e-01 -5.6216e-02
  1.1113e+00 -3.4694e-01 -4.4066e-01  1.5633e+00 -8.2304e-02  1.5148e+00
  7.1510e-01 -4.2597e-02 -4.6894e-01  1.1489e-01  1.1983e+00 -6.1876e-01
 -8.0053e-01  2.6693e-01 -3.5866e-02 -1.5286e-01  4.2143e-01  4.5181e-01
  1.7081e-01  1.2264e-01  4.4068e-02 -1.1255e+00  3.1285e-02  3.3722e-01
 -8.8231e-01  2.8258e-01 -4.0536e-02 -4.2955e-01 -7.0691e-02 -4.5368e-01
  3.1038e-01 -3.6053e-02  2.6069e-01 -4.8984e-02 -6.9887e-01 -2.7402e-01
  1.4684e+00 -1.5140e+00  2.4541e-03 -1.4339e-01 -1.0074e+00 -1.4606e-01
 -6.3206e-01  7.4272e-01 -7.2630e-01 -2.7100e-01 -2.7064e-01  3.8744e-02
 -5.3580e-01 -1.7011e-02  3.0734e-01 -8.4437e-02 -7.3446e-01 -4.3490e-02
 -8.1504e-01 -3.9799e-01 -4.4171e-01 -2.4755e-01  2.2633e-01 -5.4834e-01
  5.7830e-01  1.4149e-01 -9.9149e-01 -1.5414e-01 -1.8738e-01  1.9123e-01
  3.0647e-01 -2.0561e-01  4.3779e-01  1.2911e+00  3.8688e-02  4.2415e-01
 -2.7001e-01  4.1104e-01 -5.9214e-01 -2.1478e-01]",12
1739,elevation,"[-0.015762   0.10504    1.4141     1.6427    -0.6257     0.24561
 -0.14947    0.47477   -0.7026    -0.12962    0.52353   -0.17896
  0.30737   -0.50043    1.2397    -0.78499   -0.34821   -0.26685
 -0.22514   -0.56121   -0.15555    0.22602   -0.088437   0.58587
 -0.088126  -0.091546   0.3827    -0.37905    0.43975   -1.012
  0.046022   0.0039475  0.43709    0.71614    0.14049    0.57402
  0.21672    0.025675   0.25331    0.56469   -0.26651   -0.12178
 -0.015718  -0.46008    0.49919    0.1515     0.66132   -0.53261
 -0.1688     0.71516    0.29307   -0.65078    0.27848    0.75925
  0.089172  -1.564      0.67099   -0.48641    0.75551   -0.59437
  0.55198    0.26903    0.47996    0.16133    0.69455   -0.37782
  0.23272   -0.98813    1.1491    -0.24352   -0.12567    0.23954
  0.74692   -0.10981    0.5926    -0.99057    0.21482    0.22935
  0.64002    0.11617    0.016387  -0.214     -0.27396   -1.0718
  0.55944   -0.41663    0.96959   -0.9562     1.2515     0.38405
 -0.49782    0.40537   -0.65199    0.69598   -0.046293   0.18885
 -0.58569   -0.60011    0.95446   -0.04634  ]",10
1740,riverboat,"[ 1.1971   -1.0582    0.49652  -0.48347   0.10753  -0.07469   0.68282
  0.69296  -0.030694 -0.32749  -1.4317    0.29613  -0.53157  -0.34805
 -0.040886 -0.83503   0.91848  -0.079008  0.028142  1.0472    0.97923
  0.14941  -0.42167  -0.44325   0.48655  -0.11262  -0.50314  -0.094694
 -0.16982  -0.85784  -0.41168  -0.22729  -0.12916  -0.1903   -0.060283
  0.16522  -0.65692  -0.76949   0.4267    0.005804  0.040158  0.056432
  0.13207   0.21153   0.018787  0.58574  -0.36035   0.11059   1.0381
  0.24968  -1.2202    0.57099   0.9028   -0.13138   0.27434   0.11909
  0.52523  -0.11234   0.41054   0.096984 -0.94959  -0.2622    0.75386
  0.22599  -0.62774   0.40662   0.23599   0.43605  -0.03369  -0.13044
 -0.58411  -0.71408   0.6126    0.69565  -0.32695  -0.59951   0.34386
  0.15394  -0.31185  -0.010397  0.49723  -0.91574   0.51541   0.71825
 -0.048956 -0.066287  0.031143 -0.89879  -0.10146  -0.58607  -0.25264
  0.29817  -0.51925  -0.22976   0.51556  -0.099358 -0.073422  0.20563
  0.57258  -0.1289  ]",7
1741,muslim,"[ 2.5122e-02  7.1667e-01 -5.2426e-01 -3.6750e-01  4.3480e-01  1.4812e+00
 -8.3414e-01 -6.8287e-01  2.3824e-01  1.2104e+00 -8.7438e-01 -8.6690e-01
  1.8557e+00  1.9388e-01 -3.7717e-02  1.9612e-01 -6.2062e-01 -9.2762e-01
 -1.2944e+00  2.5061e-01  8.0937e-01 -8.6663e-01  3.3990e-01  7.5933e-02
 -2.2449e-01 -4.1388e-01  2.0012e-01 -3.4494e-01 -7.5226e-02  7.1272e-02
  2.0566e-01 -5.5576e-01  1.3183e-01 -3.6523e-01  2.3725e-01 -4.5561e-01
  3.8799e-01  9.1972e-01  2.5595e-01  3.0640e-01 -1.8064e+00  6.4877e-01
  1.2696e+00 -4.6866e-01  1.5278e-01 -1.3056e+00  7.2853e-01  5.9093e-01
  2.7126e-01 -1.3191e-01 -7.4988e-01  3.0138e-01  2.9184e-01  6.8912e-01
 -1.0311e+00 -1.2818e+00 -4.5152e-01 -4.1802e-03  2.2635e+00  2.6117e-01
  6.2503e-01  1.0322e-01  5.1787e-01 -7.2925e-01  5.2326e-01  4.7223e-01
  3.6299e-01  9.2878e-02 -6.4140e-03  2.1015e-01  5.0540e-01 -4.5741e-01
 -4.2204e-01 -4.5354e-01 -5.0570e-01  4.0849e-02 -4.3905e-01  2.0406e-03
 -5.8700e-01  1.7828e-01  5.0389e-01 -1.9034e-01  6.0721e-02  4.0274e-01
 -8.4257e-01 -2.5066e-02 -7.0513e-01  2.4359e-01  6.9179e-01  8.5500e-02
  3.6843e-03  2.4032e-01 -4.6027e-02 -2.3803e-01 -1.3991e+00  3.7094e-02
  2.3586e-01  7.0306e-02 -1.7227e-02  3.0491e-01]",2
1742,software,"[-4.8313e-01  9.7512e-02  4.2272e-01  1.2839e-01  8.5410e-01 -4.3493e-01
  2.6898e-01 -8.3213e-01  6.6669e-01  3.0788e-02  6.7363e-01 -4.0815e-01
  1.2029e-01 -1.1085e+00 -4.5477e-01  5.1113e-01  1.0006e+00  5.5024e-01
 -8.5106e-02  9.4422e-01 -1.1990e+00 -7.4196e-01  7.0293e-01  7.6283e-01
  1.4172e-01 -3.2193e-01  1.4060e-01  2.2069e-01 -1.0145e+00 -1.6814e-01
  6.2811e-02  1.4302e+00 -1.0836e+00 -3.7961e-01  7.7368e-01  3.0549e-01
 -3.7952e-01 -2.9545e-01  7.1657e-01 -9.9682e-01 -8.5295e-04  2.1322e-01
 -3.8389e-01 -3.5367e-03 -6.9680e-01 -1.5571e-01 -1.4479e-01 -1.4187e-01
  4.2062e-01  5.0618e-02  1.3847e-01  3.5100e-01 -1.3624e-01  7.0072e-02
  1.5085e-01 -1.5165e+00 -6.1000e-01  1.0282e-01  2.3155e+00  2.0706e-01
  1.0192e-01 -5.5595e-02 -4.7912e-01  5.0309e-01 -4.9704e-01  8.0358e-02
  8.7016e-01 -4.3046e-01  1.0241e+00  2.1893e-01 -2.2226e-01  7.5044e-01
 -5.0148e-01 -4.1103e-01 -1.8741e-01 -6.3694e-02 -3.3939e-01  5.5495e-01
 -4.6529e-01 -9.6100e-02  1.0150e+00 -4.7704e-01 -1.0008e+00  4.4130e-01
 -1.8152e+00  9.6674e-01  8.5483e-01 -6.3629e-01 -3.0553e-01  1.0007e-01
  1.7103e-01  2.9772e-01 -8.9967e-02 -2.4263e-01  6.1012e-01  1.6850e-01
  1.7646e-02 -6.2247e-01  1.4535e+00  3.1500e-01]",6
1743,interpretation,"[ 5.7353e-01  2.7380e-01  5.5778e-01  3.2364e-01  3.0936e-01  3.8531e-01
 -4.8925e-01 -4.0662e-01 -2.9018e-01  4.2851e-01 -3.3615e-01 -9.3808e-04
  2.2643e-01 -1.5727e-01  5.1014e-01  6.3963e-01 -1.0891e-01  8.6356e-02
 -2.1709e-01  2.9505e-01  9.7782e-02 -8.3308e-01  3.3698e-01 -2.7501e-01
 -8.3742e-02 -3.7172e-01  1.7900e-01 -6.7694e-01 -6.0973e-01  3.9874e-02
 -2.6148e-01  4.9180e-03 -3.4225e-01 -2.2938e-01 -5.4513e-01 -9.0826e-03
  5.4035e-02  4.4509e-01 -1.0660e-01 -7.0951e-01 -5.1444e-01  3.2278e-01
  5.1185e-01  4.8851e-01 -6.5864e-01 -1.2600e+00  3.5821e-01 -6.7919e-02
 -7.2409e-02 -1.4655e-01  1.3138e+00  6.1787e-01  3.9669e-01  5.9947e-01
 -2.8884e-01 -1.2535e+00  1.1031e+00 -2.6820e-01  8.3813e-01  8.1002e-02
  3.8297e-01  2.7574e-02  2.5773e-01 -1.6545e-01  1.0339e+00 -6.4702e-01
 -5.1362e-01  6.9115e-02 -7.3496e-01 -6.4316e-01 -2.3803e-01  4.3459e-01
  1.0999e+00  8.6247e-02 -1.8567e-01 -6.3755e-01 -2.1769e-01 -4.4501e-01
 -4.3823e-01 -6.6518e-01 -3.4101e-01 -2.8312e-01 -2.8366e-01 -3.2716e-01
 -1.3413e+00  5.1352e-01 -1.4231e-01 -3.4392e-01  2.9939e-01  1.8971e-01
  3.0926e-01 -2.3557e-01 -4.7286e-01  2.0916e-01  5.2137e-01  1.3162e-01
 -5.6186e-01 -9.8358e-01  5.2758e-04  5.7870e-01]",10
1744,spieker,"[ 0.55746  -0.17202  -0.08947   0.1483    0.080861 -0.082925 -0.033882
 -0.16273   0.35098   0.48048  -0.035235 -0.33987  -0.15513  -0.49732
 -0.14328   0.4489   -0.16892   0.48763   0.48982  -0.14636  -0.43833
 -0.26497  -0.24956  -0.039471 -0.4509    0.15448   0.64057   0.10473
 -0.58569  -0.28841   0.28828  -0.020934 -0.20259   0.15695  -0.34602
 -0.17598   0.61544   0.49036  -0.26423  -0.18438   0.19891  -0.014413
  0.011222 -0.52222  -0.47796   0.77336  -0.42413   1.1247   -0.061163
  0.42116   0.10905  -0.66422   0.1097   -0.50727   0.29695   0.32466
  0.3987    0.014228 -0.29546  -0.37162   0.3051    0.28308   0.57582
 -0.090647 -0.47418  -0.038317 -0.46376  -0.3389    0.056853 -0.30116
 -0.28944  -0.26208  -0.30339   0.35065  -0.57798  -0.35924   0.34291
 -0.48656   0.23448   0.29715  -0.56013   0.29394   0.11391  -0.28357
  0.65141  -0.012508  0.60447   0.026405  0.53673   0.20896  -0.14458
  0.13608   1.0453   -0.22713   0.023194  0.021111  0.45806  -0.16193
  0.067285  0.22792 ]",12
