,title,vector,cluster
845,ingenieur,"[ 0.065411  -0.33752   -0.16828    0.066463  -0.13965   -0.38559
  0.45961   -0.20287    0.17101    0.17122   -0.030295   0.025321
  0.18723    0.23969   -0.20359    0.20142   -0.22807   -0.15697
 -0.012154  -0.028362   0.037752   0.39293   -0.7456    -0.73091
  0.0030067  0.53635    0.27078    0.38663    0.34645   -0.0098696
 -0.3378    -0.38323   -0.36251   -0.20013    0.12139   -0.13079
 -0.40064   -0.535      0.19302    0.48283    0.0068373  0.38675
 -0.15711    0.03771   -0.019299  -0.29187   -0.45027    0.26256
 -0.4869     0.28603   -0.289      0.019163   0.19586   -0.37055
  0.21875    0.89223    0.49933    0.64727   -0.40903   -0.62067
  0.55834   -0.46593   -0.50684    0.16594   -0.29706    0.17949
 -0.097009  -0.39498   -0.19159    0.31653   -0.091466   0.19062
 -0.41249    0.021057   0.22805    0.12462    0.44677    0.11025
  0.5647    -0.1218    -0.28256   -0.1266     0.39983    0.030349
  0.20054    0.18751    0.014861  -0.13407    0.27764   -0.051615
 -0.22075    0.20581    0.2601     0.07991    0.75295    0.1309
  0.38594   -0.43396   -0.6574    -0.42912  ]",6
846,,"[-0.10159    0.27491   -0.45296    0.16752    0.59923   -0.80049
  0.39553   -0.069191  -0.32806    1.4265     0.31576   -0.84981
  0.26073   -0.31742   -0.12402    0.20956    0.26322    0.69942
 -0.091188  -0.15548   -0.87573   -0.77778    0.23715   -0.66528
  0.48373   -0.51719   -0.24449   -0.3951    -0.58762   -0.60386
 -0.66735    1.039     -0.51326    0.032116   0.20098    0.35802
  0.015017  -0.28235    0.065305  -0.43247    0.17061   -0.70985
 -0.28024    0.26596   -0.1753     0.10066    0.17453    0.076265
 -0.18259    0.050783   0.23142   -0.062024  -0.16807    0.73151
  0.1688    -2.3304    -0.15986    0.25371    1.5799    -0.25435
  0.17311    0.73297    0.061702   1.3885     0.71277   -0.56839
 -0.18891    0.27      -0.21111   -0.11889   -0.28836    0.61762
 -0.10381   -0.19017    0.34063   -0.54634    0.57136    0.49681
 -0.54458   -0.3366    -0.44133   -0.24763   -0.25082    0.037016
 -1.2972     0.4689     0.12926   -1.2479    -0.39497   -0.35029
  0.23662   -0.46995    0.44018    0.0056156  0.44697    0.047862
 -1.0273    -1.1573     1.4317     0.0033304]",22
847,haus,"[-0.068498  -0.017329  -0.59916   -0.21658   -0.31049   -0.59749
  0.20118    0.15334    0.30871   -0.19104    1.1865     0.21973
 -0.29336    0.66251   -0.65574    0.17934    0.63898   -0.35918
 -0.13507   -0.13154    0.85255    0.69382   -0.45206   -0.37847
 -0.28973    0.28144    0.52522    0.58856   -0.025306  -0.14417
 -0.43659   -0.18348    0.088348   0.27882    0.40982    0.45675
  0.28674    0.13876   -0.33598   -0.7342     0.75696   -0.013448
 -0.30968    0.57064   -0.30433   -0.38786    0.43929    0.28962
  0.012669   0.85842   -0.90814    0.13898    0.095989  -0.97615
 -1.4809    -0.26348    0.3186     0.035981  -0.32984   -0.26024
  0.40022    0.2056     0.4497     0.17074   -0.32289    0.1586
  0.29577    0.12874    0.11627   -0.63994   -0.50303   -0.3324
 -0.19524    0.092659   0.22436    0.022898   0.45067   -0.29064
 -0.22711   -0.0021156 -0.93118   -0.34756    0.088996  -0.15117
  0.075587  -0.11079    0.14682    0.042884  -0.27463   -0.50345
  0.39882   -0.011068   1.473      1.6217     1.0015    -0.6415
  0.39427   -0.24879    0.30204   -0.2504   ]",28
848,generator,"[-0.018761  0.035386  0.46757  -0.31882   0.41663   0.45647   0.61015
  0.4723    0.36404   0.20917   0.4342   -0.18737  -0.75825   0.30619
 -0.08154  -0.67147  -0.26982   0.89241   1.0443   -0.55412   0.23943
 -0.73123  -0.44736  -0.1244    0.40594  -0.84315  -0.49058   1.1234
 -0.2353    0.5567   -0.1889    0.10005  -0.27564   0.31385  -0.090643
  0.38458   0.28503  -0.52435   0.60408  -0.66721   0.47871   0.35522
 -0.087355  0.054807  0.19675   0.30868  -0.52212  -0.033508  0.36641
 -0.20792  -0.45653   0.18427  -0.036745  0.61476   0.37721  -0.84906
 -0.52191  -0.033159  0.58592   0.51134   0.90566  -0.9309   -0.19281
  1.2554    0.94091   0.71443   0.025223 -0.96144   0.36345   0.11122
  0.093889  0.29812   0.62339  -0.27132   0.82967   0.20709   1.4888
 -0.61312  -0.23759   0.64729   0.56797  -0.31354  -1.2704   -0.17009
 -0.9239    0.71477   0.56886   0.056481 -0.28861  -0.39919  -0.34254
  0.23974   0.26252   0.28437  -0.035771  0.15138   0.69934  -0.79397
  0.51597  -0.91322 ]",13
849,,"[-0.29995    0.44123   -0.52257   -0.41662   -0.40154   -1.0442
 -0.71386   -0.0043862 -0.36651   -0.41807   -0.68018   -0.88028
 -0.041074   0.37985    0.20334   -0.33099    0.31734   -0.19949
 -0.073234  -0.090864   0.89929    0.31535    0.43435   -0.17895
 -0.40523   -1.1222    -0.45542   -1.1813     0.22378    0.12747
 -0.072014   0.67502    0.10005   -0.60155   -0.77725    0.02078
  0.14099    0.10287   -0.38728   -0.09846   -0.82794   -0.64457
  0.42934    0.31307    0.020225  -0.63153   -0.12315   -0.059423
 -0.17833   -0.36215    0.36646   -0.70152   -0.066473   1.1975
  0.34479   -0.76531    0.21411    0.13029    1.8952     0.64818
 -0.29063   -0.82778   -0.428     -0.50983    1.0461     0.081353
  0.2404    -0.15406    0.88771   -0.10262    0.17426   -0.014886
 -1.1407    -0.30057    0.37516    0.14611   -0.31043   -0.39424
 -1.1161     0.17432    0.084819   0.46755   -0.044705  -0.13712
 -1.5713    -0.72941   -0.072223   0.62432   -0.01224   -0.48444
  1.0643    -0.64107   -0.41984    0.52717    0.24133   -0.18848
  0.45126    0.31102    1.0487    -0.25823  ]",10
850,wolke,"[-9.5276e-02  2.1914e-01 -5.5907e-01  9.1976e-03 -4.8623e-01 -3.4706e-01
  2.7090e-01 -4.5630e-01 -1.2034e-01 -5.7759e-01 -1.1895e-01  6.9309e-02
 -3.1044e-02  7.0410e-01  2.1354e-02 -2.9338e-01 -2.9819e-01  3.1656e-01
  2.2503e-01  2.4077e-01 -2.6392e-01 -1.2533e-01  3.4191e-02  3.3888e-02
 -1.2649e-01  4.0903e-01  2.7180e-01  4.8516e-01  6.2259e-01  1.5972e-01
 -3.3446e-01  1.4750e-02 -3.7581e-01 -3.5989e-01 -2.6453e-01  2.6216e-01
 -1.6756e-01 -3.6820e-01  6.2300e-02  3.9776e-01 -8.5235e-02 -6.5604e-01
 -2.9139e-01  8.1510e-02  2.6221e-01 -1.6881e-01 -7.3982e-01  7.3392e-01
 -3.4481e-01  5.5463e-01  6.4040e-01 -1.0690e+00  8.1000e-04 -5.8188e-01
  1.6918e-01  6.4042e-01  5.2214e-01  9.1948e-02 -3.5699e-01 -3.9792e-01
  3.1820e-01 -2.3587e-01  1.4278e-01 -6.6770e-01 -2.9813e-01  1.0197e-01
  6.4318e-01  2.2404e-01 -1.2494e-01  1.0814e-01  3.2305e-01  9.8510e-02
  1.7933e-01  8.6071e-01 -1.4142e-01 -2.8908e-01 -1.6031e-01  2.8865e-03
  2.8457e-01 -1.5225e-01 -1.5671e-01 -1.5227e-01 -8.4379e-01 -5.4255e-01
  1.0919e+00  6.2102e-01  2.5249e-01 -6.5153e-01 -3.3976e-01 -6.1985e-02
  5.7042e-02  5.3074e-02  7.2221e-01  5.1175e-01  1.1689e+00 -2.5567e-01
  6.6435e-01 -4.6177e-01 -6.1307e-01  1.6156e-01]",18
851,grip,"[-2.0600e-01 -5.4291e-01  4.7517e-01 -4.8850e-02 -2.7815e-01 -7.9832e-02
 -8.7252e-01 -3.3417e-01 -4.2467e-01  5.6859e-01 -6.3962e-01  4.4344e-01
  7.9505e-01  1.4629e-01 -2.8122e-01  6.8112e-01 -2.0709e-02 -9.6422e-01
  3.2886e-01 -9.8824e-01  7.6075e-01  2.0989e-01  5.8221e-01 -2.4734e-01
  4.8141e-01  5.8894e-03 -3.9211e-01 -5.8830e-01  3.4198e-01 -1.0303e-01
  7.8559e-01  2.7021e-01 -9.7258e-02  6.0319e-02 -2.4685e-01 -3.0580e-01
  1.4639e-02 -2.6226e-02  1.7359e-02 -1.5806e-01 -2.2503e-02 -3.1252e-01
  8.9032e-01 -5.8165e-01 -3.7304e-01 -2.2809e-01  6.4884e-01 -7.2462e-02
  7.1782e-01 -6.1749e-01 -8.3975e-01  3.4575e-02 -2.4528e-01  1.5049e+00
  1.2747e+00 -1.5626e+00  2.1455e-01  6.3255e-02  7.2106e-01 -3.5619e-03
  1.9693e-01 -7.6486e-02 -5.0574e-01  8.7504e-01  2.7475e-01  6.7513e-01
  2.8496e-01 -2.1181e-01 -2.3136e-01 -1.7122e-01  5.6454e-01  2.8888e-01
  2.1039e-01  4.5602e-01  8.1548e-05 -4.3739e-01 -7.8614e-01 -1.3779e-01
 -1.8864e-01  2.3775e-01  7.8864e-01 -4.6322e-01 -8.6842e-01  3.0621e-01
 -6.4799e-02  5.6768e-01 -7.4161e-02  3.4986e-01 -1.9255e-01 -3.5474e-02
  3.4938e-01  5.8894e-01  2.5427e-01  9.5039e-02  1.4430e-01 -2.3381e-01
  5.2568e-01 -3.8368e-01  5.5414e-01  5.9754e-01]",12
852,,"[ 1.5988    -0.17937   -0.25789    0.53246    0.21714   -0.85922
  0.32861   -0.52116   -0.47771   -0.745      0.58111   -0.45796
 -0.01091   -0.095649   0.016997  -0.23596   -0.096761  -0.18045
  0.28096    0.11189    0.34177   -0.53051   -0.13889    1.4173
 -0.72318    1.0506     0.72546   -0.32995   -1.0803    -0.45367
  0.83015    0.57076   -0.64412    0.0041063 -0.30513    0.82462
 -0.013461   0.26588    0.076702   0.58314    0.18979    0.74467
 -0.41826   -0.99747   -0.64588    1.1221    -0.077625   0.27684
 -0.30476   -0.44       0.37358    0.30398   -0.14813    0.086072
 -0.68321   -0.4516    -1.2078    -0.42026    0.12122   -0.51732
  0.35745   -0.62243    0.76909    0.16781   -0.40198   -0.21586
  0.31996    1.0582    -0.064522   0.27474    0.48419    0.14364
 -0.61428    0.43639   -0.17236   -0.37667   -0.16239   -0.5082
 -0.8707     0.094622   0.55976   -0.57243   -0.29986    1.1227
 -1.2366    -0.62145    0.30877   -0.10833   -0.67192    0.18812
  0.43297   -0.2506    -0.40004   -0.31265    0.23324    0.15383
  0.44809    0.19781    0.46035    0.41829  ]",14
853,gradient,"[ 0.093928   0.083738  -0.15069    0.87002   -0.36025   -0.54288
 -0.26972    0.38656   -0.98311    0.47371    0.14791    0.1723
 -0.76913   -0.65125    1.5504    -0.42912   -1.2824    -0.62277
  0.75064    0.089206  -0.019672  -0.12674   -0.11827    0.54631
 -0.22508   -0.15548    0.68665    0.46568    0.48112   -0.52055
 -0.013986   0.54545   -0.30869    0.24512    0.60061   -0.11139
  0.43428    0.37236    0.59672    0.054288  -0.45671   -0.1425
 -0.76781   -0.3317    -0.16393    0.34552    0.043904   0.38598
 -0.041835   0.66028   -0.34425   -0.51472    0.46769    1.5414
  0.2585    -0.26185   -0.31478    0.04832    0.65236   -0.27482
  0.12708   -0.75506   -0.04973    0.28677    1.1505     0.62989
 -0.034523  -1.4249     0.66837    0.020504  -0.82949    0.082852
  0.68574    0.23033    0.59101   -0.66486    0.29205   -0.67882
  0.70032   -0.10725   -0.025494   0.093691  -1.376     -0.055566
  0.30845   -0.0047161  0.78684   -0.07806    0.7144    -0.66681
 -0.81728   -0.13359   -0.97716    0.13794    1.3114    -0.0034345
  0.025517  -0.55824    0.087637   0.71351  ]",16
854,flug,"[ 0.10647   -0.55089   -0.40363   -0.13285    0.16599   -0.62042
  0.55725   -0.13155    0.48838   -0.37475    0.29203   -0.036751
 -0.34252   -0.4992     0.34755    0.059714  -0.11952   -0.037179
  0.28411    0.049904  -0.20869    0.40386   -0.16806   -0.17841
  0.10789    0.21097   -0.031736   0.52874    0.17938    0.49117
  0.3398    -0.36693    0.11229    0.14659    0.11734   -0.23657
  0.20305    0.15289    0.33262   -0.15179   -0.0069548  0.3167
 -0.21013    0.16836    0.10042    0.042933  -0.11607    0.60613
  0.13439    0.58031   -0.021614  -0.19668   -0.029639  -0.60951
 -0.20818    0.83633    0.4901     0.25073   -0.69401    0.27443
  0.59192   -0.27022    0.013911  -0.41575   -0.19136    0.90956
 -0.021815   0.32719   -0.24745   -0.19098   -0.084501   0.015417
  0.038669  -0.048381   0.26057    0.041837   0.52944    0.057468
 -0.052386  -0.2991    -0.23355   -0.06963    0.31511    0.31964
  0.35913    0.24004    0.086938   0.090886  -0.34519    0.46858
  0.044507   0.30722    0.64316   -0.35305    0.58651   -0.098983
  0.40007    0.087856  -0.20468    0.10944  ]",18
855,info,"[-0.81967   -0.14202    0.64741   -0.22681    0.38609   -0.24876
  0.28191    0.07374    0.70674   -0.19251    0.73004    0.3058
 -0.75384   -0.10823    0.84538    0.3327     0.4586    -0.80087
  0.09843    0.7427    -0.21613    0.38471   -0.17723   -0.042832
  0.084332  -0.31696    0.7437     0.11133   -0.33407   -1.048
 -0.36389    0.11091    0.034798   0.60101    0.0060155  0.43675
 -0.49149    0.17514   -0.1612    -0.66446    0.22403   -0.44384
 -0.38457   -0.65139   -0.33222    0.13688   -0.79336   -0.051174
  0.47453   -0.48177    0.69297    0.54589    0.31848    0.17299
 -0.66149    0.037656   0.20465    0.46201    1.2042     0.26333
 -0.27199   -0.016279  -0.3226    -0.33402   -0.031413   0.29674
 -0.45425   -0.074244   0.72036    0.25769   -0.20008   -0.28028
  0.40973   -0.40918    0.093852   0.45631    0.96696    0.070581
 -0.49653   -0.20542   -0.14514   -0.47328    0.48238   -0.205
 -0.75024    0.11511    0.096644   0.27384   -0.19544    0.4547
  0.072944   0.8609     0.627     -0.44104   -0.31256    0.10746
  0.8024    -0.55651    0.34254    0.29035  ]",5
856,senior,"[-0.34782  -0.64439   0.46182  -0.76137   0.42078  -0.16742   0.37122
 -0.36177  -0.57907   0.38837   0.50099  -0.35847   0.57405   0.83555
 -0.47544  -0.17895   0.24708  -0.92051  -0.92125   0.014495 -0.16508
 -0.3838   -0.034248 -0.22035  -0.41143  -0.34162  -0.088939 -0.69994
  0.30474   0.91746  -0.30697   0.52682  -0.28685  -0.34127  -0.33841
  0.31403  -0.31298   1.1383    0.22347   0.41784  -0.77663   0.14945
  0.40568  -0.051351  0.59334   0.28351   0.27786  -0.055195 -0.54588
 -0.80606   0.073303 -1.3932    0.01093   0.11894   0.19591  -1.8477
 -0.11881  -0.12313   1.2171    0.82606  -0.61046  -0.22014   0.12034
  0.17181   0.38959  -0.46943   0.49594   1.2396    0.85733   1.0055
  0.1984   -0.15014  -0.57373  -0.87714  -0.1276    0.030858 -0.49366
  0.14362  -0.86859  -0.88021   1.487     0.06968   0.39732  -0.9568
 -0.75739  -0.21449  -0.098153  0.18869   0.69961  -0.55927  -0.11748
  0.059585 -0.036218  0.24008  -0.62994   0.47696  -0.14807   0.23636
  0.55576   0.75645 ]",7
857,,"[-6.3044e-02 -5.1123e-01 -1.0953e+00  2.9939e-01 -2.5961e-01 -1.4258e-01
  2.2962e-01 -2.8884e-01  7.9849e-02 -3.3204e-01 -4.9218e-01  1.0189e-01
 -1.6314e-01  2.5559e-01 -4.5956e-01  3.5350e-01 -5.1383e-01 -2.4734e-01
  9.6730e-02 -2.3009e-01 -2.7872e-01  1.4133e-01 -8.5433e-01 -6.4308e-04
 -2.0025e-01  4.3427e-01  1.0151e-01  6.7763e-01 -6.3845e-01  7.7831e-01
  6.4061e-02 -8.4854e-01  2.7022e-01  7.2366e-01 -1.3941e-01 -3.1703e-01
  4.0258e-01 -6.0140e-01  8.8611e-02  5.3327e-02  1.9533e-02 -9.5226e-02
 -6.2919e-01 -1.3081e-01  9.2186e-02  1.1985e-01  3.7984e-02 -2.2623e-01
  8.9194e-02  6.8912e-01 -2.2331e-01 -6.2782e-02  1.2564e-01 -3.5113e-01
 -1.4764e-01  6.9356e-01 -2.8653e-01  8.6156e-01 -2.3253e-01  2.0954e-02
 -4.1124e-02 -7.4114e-01 -2.7404e-01 -2.2221e-01 -1.1662e-01 -3.1074e-02
 -4.1992e-01 -2.2888e-01 -2.5766e-01  2.5031e-02 -1.0515e-01  5.2565e-01
  4.2338e-03  2.5068e-01  5.5191e-01 -1.3422e-01  2.7890e-01  9.8549e-02
 -2.8628e-01 -1.6197e-01 -5.8786e-01 -8.2493e-02  8.0541e-02 -5.4574e-01
  9.3188e-01 -8.7520e-01  9.8678e-02  2.4169e-01 -3.6621e-02  3.7543e-01
  1.0856e-01  2.7659e-01  4.6082e-01  3.6438e-02  6.1141e-02  1.5989e-01
  4.1564e-01  3.4467e-01 -5.0077e-01  2.5757e-01]",18
858,,"[ 0.41782   -0.39161   -0.16279    0.80741    0.042805   0.026952
 -0.22484    0.13367    0.24675   -0.27442    0.2612     0.48555
 -0.089835   0.11051   -0.19548    0.069059  -0.39811   -0.22788
  0.22061   -0.004863  -0.44518    0.16725   -0.11364   -0.11373
 -0.12946   -0.298     -0.21909    0.060693  -0.1438     0.3124
 -0.014857  -0.725      0.23279    0.11943   -0.099449   0.10633
 -0.046471  -0.023143   0.063041  -0.45129    0.20229    0.30531
 -0.21795   -0.46668   -0.2917     0.0096797  0.61799    0.48809
  0.28915    0.22495   -0.044279  -0.014752  -0.080329  -0.53593
 -0.19619    0.43351   -0.19963   -0.43289   -0.79886   -0.23335
 -0.0091462 -0.36059    0.10342   -0.060939  -0.4093     0.22001
 -0.56347   -0.50847   -0.19432   -0.1782     0.226      0.15629
  0.028076   0.14591   -0.028353   0.025879   0.18617   -0.27275
  0.51436    0.36      -0.21539   -0.042622   0.1895     0.060267
  0.48341    0.0086585  0.24606   -0.018175   0.011361   0.6224
 -0.12029   -0.46835    0.15253    0.25608    0.11466    0.16752
  0.44721    0.30584   -0.19077    0.24626  ]",30
859,,"[ 1.3617    0.45878  -0.62117   0.41136  -0.42747  -1.1029    0.44808
 -0.57984  -0.25866  -0.42895  -0.87448  -0.053811  0.036033  0.013592
  0.85801   0.131     0.88157  -0.79969  -0.44591  -0.3915    0.58924
  0.30649  -1.0673   -0.11577   0.52826  -1.3193    0.011352 -0.56044
 -0.76949   0.6148   -0.81345  -0.27394   0.36128   0.313     0.2253
  0.59568   0.96797  -0.64769  -0.62331  -0.28996   0.3693   -0.76073
 -0.2973    0.14504   0.26959   0.33454  -0.5912    0.11574  -0.32346
  0.64987  -0.36809  -0.54683   0.56309   0.5829   -0.85303   0.78081
  0.87865   0.51644   0.48916   0.92133   0.40939  -0.094778 -0.99113
  0.84525   0.76514   0.62958  -0.098163  0.1345    0.80598  -0.71853
  0.25904   0.093513 -0.31135  -0.76424  -0.94968  -0.38024   1.0914
  0.15633  -0.67796  -0.32519  -0.48839   1.4563   -0.77602  -0.56361
  0.66662  -0.67654  -1.1662   -0.28988   0.6088    0.92016  -0.10884
  0.22145  -0.10889   0.7479    0.12391  -0.15094   0.80243   0.41555
 -0.040149  0.42477 ]",28
860,eichelbaum,"[-0.2788    -0.3393    -0.39333    0.066062  -0.089208  -0.48384
  0.061707  -0.55403    0.30331   -0.28615   -0.088943   0.18564
 -0.43448    0.13704   -0.24797   -0.019135  -0.59547    0.24955
 -0.22422   -0.021082  -0.22866   -0.3971     0.13474   -0.3372
 -0.20055   -0.064866   0.16535    0.42565    0.034859   0.39972
  0.17017   -0.16022   -0.11917   -0.068631  -0.13639   -0.40639
 -0.23527   -0.19978    0.038522   0.12645    0.0072514  0.044686
  0.16084    0.3177    -0.018127   0.51627   -0.19492   -0.016788
  0.33959    0.34941    0.41098   -0.11768   -0.17442   -0.43475
  0.10515    0.38957   -0.039925  -0.063637  -0.35805   -0.14743
  0.037873  -0.62231    0.43346   -0.14443   -0.18218   -0.27613
 -0.63036   -0.086724  -0.31977    0.17002    0.16686    0.47811
  0.24659    0.22935   -0.030039  -0.25981    0.19472    0.32402
  0.16301   -0.21622   -0.28889    0.28338    0.53951   -0.038942
  0.64905   -0.53978    0.063863  -0.34617   -0.10322    0.495
  0.1835    -0.32938    0.034387  -0.083831   0.69137    0.091637
  0.1943     0.209     -0.719      0.16439  ]",18
861,,"[ 1.1481     0.78332   -0.37319    0.47038   -0.84209    0.75658
 -0.34628    0.75293   -0.026175   0.88336    0.25433   -0.33233
 -0.0091255  0.70134   -0.10378    0.097165   0.17894    0.94195
 -0.2089    -1.3482    -0.68181    0.40752    0.58189    0.21958
 -0.27319   -1.0603    -0.12962   -0.1206    -0.1295     1.3497
 -1.0926    -0.15628   -0.018339   0.63092    0.082961   0.27899
 -0.088457   0.98884   -0.73031   -0.075826   0.19732   -0.54563
 -0.26393   -0.60259    0.7002    -0.067794   0.30576    0.53019
  0.50668    0.51888   -0.61697   -1.0284    -0.12229   -0.41754
 -0.40201   -1.1076    -0.047386  -0.67249    0.21358    0.35704
 -0.29779    0.44472   -0.23327    0.71823   -0.2908    -0.33124
  0.044576   0.06184   -0.21872    0.66645   -0.1254    -0.18384
  0.76216    0.29975   -0.4512     0.84325    0.64692    0.38184
  0.40238   -0.46117   -0.055242  -0.46931   -0.37258   -0.5884
  0.049224   0.57635   -0.16152   -0.40109    0.2232    -0.24596
  1.0452    -0.70704    0.34324    1.1718     0.117     -0.33475
  0.3373    -0.23945    1.0193     0.71482  ]",26
862,exil,"[ 0.12523   -0.085045  -0.33267    0.1796    -0.17049   -0.08823
  0.3828    -0.01993    0.54766   -0.20045    0.18551    0.37614
 -0.22157   -0.058191  -0.23225    0.38226   -0.17859    0.2839
  0.42365   -0.13452    0.0093003  0.53472   -0.24366   -0.20867
 -0.37469    0.21531    0.18977    0.37098    0.39782    0.38868
  0.10437   -0.27187    0.017398  -0.13514    0.29673    0.10781
 -0.2549    -0.39019    0.028399  -0.14627    0.026561   0.33029
  0.17953    0.27499    0.14113   -0.46646   -0.43533    0.51868
 -0.13501    0.24717   -0.087985   0.4799     0.098305  -0.55708
  0.26124    0.53021    0.57118    0.26336   -0.41388   -0.15662
 -0.069273  -0.26197   -0.30056   -0.21867   -0.10288    0.3021
 -0.097036  -0.75012   -0.30329    0.24729    0.16196    0.10242
  0.05724    0.13788   -0.16884    0.18645    0.047027   0.085884
  0.6641    -0.041026  -0.33524   -0.066835   0.44192   -0.076119
  0.36269    0.13163    0.09797   -0.46426   -0.083186   0.3166
 -0.13874    0.36276    0.58763   -0.12216    0.6822     0.14497
  0.28618    0.41243   -0.56277   -0.18643  ]",6
863,wurzel,"[-0.20404   -0.51292   -0.38038    0.1008     0.138     -0.46232
  0.54217   -0.15282    0.37987   -0.19938   -0.097848   0.014559
 -0.040811  -0.35297    0.11224    0.28281   -0.27944    0.15596
  0.061063  -0.35642   -0.12923    0.18772   -0.12371    0.09079
 -0.23041    0.16687    0.36913    0.43791    0.28792    0.15062
 -0.14053   -0.275      0.095231  -0.037211   0.19129   -0.09841
  0.17178   -0.17578    0.69826   -0.025814  -0.094305  -0.06535
 -0.014709   0.31977   -0.16378    0.11401   -0.25494    0.015621
 -0.26253    0.38809    0.40972   -0.10845   -0.45119   -0.66039
  0.23961    0.54965    0.28842    0.50916   -0.64289   -0.076774
  0.60859   -0.22913   -0.11122   -0.17388   -0.34019   -0.22413
 -0.19336    0.066279  -0.080894  -0.38889    0.12483    0.38561
 -0.38595    0.12889    0.32821    0.2092    -0.078118   0.12962
  0.42449    0.26521    0.0078894 -0.37841   -0.028409  -0.42772
  0.42525    0.12612   -0.14675    0.26456   -0.15691    0.06404
  0.087615   0.16607    0.42507   -0.28947    0.45897   -0.3785
  0.032134   0.38849   -0.47946    0.56117  ]",18
